# 4 3.000000
10.800000 -6.260016e-01 -1.385834e-01 7.649710e-01 -6.112256e-02 4.010901e-01 -3.475209e-01 8.441212e-01 -7.625803e-02 -9.393052e-01 5.926054e-02 3.279638e-01 -8.144750e-02 -4.135759e-01 -4.854293e-01 5.583339e-01 -5.306379e-01
11.360000 -5.925980e-01 2.618929e-01 7.503535e-01 -1.311843e-01 4.097953e-01 2.194769e-01 8.628871e-01 1.983019e-01 -9.006049e-01 3.844358e-01 1.923735e-01 6.412721e-02 -1.770014e-01 -3.334229e-01 8.363577e-01 -3.974991e-01
11.960000 -6.437961e-01 1.753396e-01 6.777369e-01 -3.089585e-01 4.722708e-01 -2.229668e-01 8.508569e-01 5.734603e-02 -9.096398e-01 -4.155391e-02 1.909590e-01 -3.665561e-01 1.893690e-02 2.822802e-01 9.475804e-01 -1.484946e-01
13.280000 -7.439508e-01 2.493455e-02 6.621860e-01 8.616940e-02 4.711254e-01 -5.867587e-02 8.683783e-01 1.432382e-01 -9.028303e-01 1.314858e-01 3.923834e-01 -1.168081e-01 -8.019540e-02 3.062777e-01 9.444098e-01 8.861600e-02
13.600000 -7.346346e-01 1.418475e-02 6.624112e-01 1.460213e-01 4.308327e-01 6.893587e-02 8.997099e-01 1.237555e-02 -9.040664e-01 5.138287e-02 4.200284e-01 -5.999851e-02 -1.028433e-01 -4.708155e-01 8.615547e-01 -1.596232e-01
14.240000 -7.150850e-01 -9.759717e-02 6.635560e-01 1.970320e-01 4.674278e-01 1.922374e-01 8.555831e-01 -1.119533e-01 -9.463548e-01 -4.707195e-02 3.165968e-01 4.430979e-02 -3.453091e-01 -1.230824e-02 9.282387e-01 1.377791e-01
15.120000 -5.848455e-01 -3.062846e-01 6.973339e-01 2.790535e-01 4.579819e-01 -5.597045e-02 8.626599e-01 -2.072145e-01 -9.632529e-01 3.107884e-02 2.661783e-01 1.808513e-02 -4.020298e-01 7.748853e-01 2.743187e-01 4.033287e-01
16.800000 -6.581620e-01 1.410833e-01 7.292748e-01 -1.227868e-01 6.147379e-01 1.607751e-02 7.818052e-01 -1.030514e-01 -8.790013e-01 3.073103e-01 4.052520e-02 -3.623186e-01 -6.395368e-01 1.561472e-01 7.518670e-01 -3.614809e-02
17.640000 -6.024193e-01 1.573191e-02 5.339419e-01 -5.930848e-01 6.658695e-01 -2.773572e-01 5.845609e-01 -3.714557e-01 -9.804196e-01 1.840883e-01 -6.266644e-02 3.101174e-02 -5.070754e-01 -2.464108e-01 7.844030e-01 2.585888e-01
17.760000 -5.859793e-01 3.457921e-02 5.378805e-01 -6.050760e-01 6.795682e-01 -2.075802e-01 5.777461e-01 -4.016304e-01 -9.479754e-01 2.832155e-01 -4.454899e-02 1.383725e-01 -4.534235e-01 -4.548765e-01 7.371151e-01 2.101330e-01
18.400000 -6.678030e-01 7.800645e-02 7.225911e-01 -1.606742e-01 7.487237e-01 1.090578e-02 5.886701e-01 3.045675e-01 -8.883414e-01 7.535969e-02 -3.303207e-03 4.529454e-01 -2.473349e-01 -7.732318e-01 5.546063e-01 -1.826197e-01
19.240000 -6.389998e-01 1.623913e-01 7.504091e-01 4.684601e-02 7.785033e-01 3.996127e-01 4.826481e-01 -3.596026e-02 -9.665071e-01 1.280380e-01 -1.837072e-01 1.253868e-01 -1.007301e-01 3.486474e-01 9.318057e-01 6.044305e-03
19.800000 -6.307525e-01 -1.247308e-01 7.622607e-01 7.451318e-02 8.586399e-01 -5.484122e-02 3.105319e-01 -4.041037e-01 -8.249879e-01 5.281016e-01 -1.733107e-01 -1.023088e-01 5.822293e-02 -4.455937e-01 7.189621e-01 5.302356e-01
